text,emotion,source,confidence
오래된 게임잡지 같이보자 ㅋㅋㅋ 오늘 배송받은 게임잡지들 ㅋㅋ 내가 원했던건 피파진 2000년 8월호였는데 PC 플레이어 2001년 4월호랑 묶어서 팔더라 이건 덤으로 생각하고 주문함 디아1이 번들로 제공되었었지 디아 2 하느라 바빠서 엔딩도 못보고 친구 줘버렸어 집이 가난해서 디아2를 플레이할 여력이 없었던 친구라서    지금은 유리 시공업으로 돈 벌어서 애 둘 낳고 잘 살더라 책 상태는 좋네  표지는 좀 바래긴 했지만 안쪽은 새것같음 오랫동안 중고서점에 꽂혀있었나봐 워크2 배틀넷 에디션 ㅋㅋ 이거 한글판이 아니었지 아마 당시 일본 PC판 게임들은 한글화에 한국어 더빙까지 되어있던게 대부부분이었던 반면 더빙 할 사정이 안되면 아예 음성을 삭제했었음    당시 정서상 일본어를 기피하는 경향이 있었기 때문에  파판10 정발판에 이수영이 부른 번안곡 얼마나 좋을까가 수록된 것도 이런 이유였지   서양게임들은 영문판을 가져오는 경우가 많았어  그래서 스타크래프트를 한글로 즐기려면 아마추어,분노,dcinside,0.6
[스압] 아포칼립스 풍 촬영 다녀왔습니다. 스압  아포칼립스 풍 촬영 다녀왔습니다 Photo By   여우비 너무 고생많으셨습니다        5월 코스트릿 타길라 촬영본Photo   여우비 님   Photo   김씨사진기 님   찍어주셔서 감사합니다 비오는데 고생많으셨어요    이스케이프 프롬 타르코프   타길라   촬영본  Tagilla    Tagilla   Death Night    Tagilla vs Pmc BEAR    Tagilla   Pmc USEC  Photo By   여우비 님출처  코스앤코믹 갤러리  원본 보기,분노,dcinside,0.6
영화를 볼때는 장비도 중요한거 같습니다. 취미로 영상장비를 수집하고 있어요  감성이란 그시절 그대로를 재현했을때 극대화 되는거 같습니다  수리후 테스트중 박물관에 있는 삼성 브라운관 티비모델 입수후 구동중인 장면입니다    dc official App  누벌바그갤도 애니메이션 봅니까  취미로 티비 VTR수집 비디오를 제작하고 이습니다  베타 비디오도 알아보는중인데 쉽지않네요    dc official App  저수지의 개들 보는중입니다  팁에대한 미국인들의 인식이 우리와 비슷한거 겉네요    dc official App  비디오로 영상 녹화하는법 1  VTR 준비 2  안테나선 RF케이블  동축 케이블  입력에 연결 3 비디오 넣고 녹화 시작  비디오 to비디오는 VTR 2개로 진행  다들 하나씩 장만하셔서 비디오 돌려보시면 예전의 감성을 다시 느낄수 있으실거에요    dc official App출처  누벨바그 갤러리  원본 보기,분노,dcinside,0.6
지옥의 전투 낚시와 기적의 산천어 계류낚시(스압) 지옥의 전투 낚시와 기적의 산천어 계류낚시 스압 https   youtu be ZlnMklJZq0k브금 재생하면서 보길 추천함어제 장대비가 내리고 물색이 뒤집어짐오늘 출발전에 확인해보니 수량이 좀 안정됨최상류 각오하고 진입하기로 결정함안정 ㅇㅈㄹㅋㅋ오전6시 수온 약16 18도 물색흐림 날씨흐림갑자기 내려간 수온 물색 날씨 최악의 삼박자솔직히 어느정도 예상도 했고 작정하고 와서 딱 2시간만 조지기로함겨울 제외 매달 1 2회이상 14년동안 다녀서 지형 마스터임장마철에 한두번 다닌것도 아니지만 이번만큼은 긴장하고 진입함참고로 여기 전파 안터짐 등산로 없음 하루 버틸 생각으로 고립도 각오하고 들어간거임역시 여름에는 시원한 보리차가 갑이지고기도 안나오니까 똥폼이나 때림여기부터 본격적인 포인트 시작인데가장 큰 변수인 비가 내리기 시작함구라청 예상보다 1시간 더 일찍 내림 더 올라갔으면 어휴   다행이다바로 철수함 진짜 초고속으로 암벽 넘어다님유,분노,dcinside,0.6
달 번개 은하수 스타링크 스타링크지지직지지직지지직눈뽕안드로메다감으로 망원 조준해서 조금씩 mm 올림화산 아님5초 스택 4장인데 고등어 부분 빼고 뭔가 좀  A7R5   1224 70200번개는 iso 800나머지는 Ai 노이즈 제거 믿고 iso 2 3만  dc official App  은하수 sooc뺑그르르르금성인지 화성인지 둘 중 하나 같은데 앱이 방향이 칼같이 정확하진 않아스 집 가서 노이즈 없애야지 힇힇  dc official App   해 달  참가 ㅌㅌㅌ뜨는 해지는 해바다 물들이기달도 바다 밝히기 쌉가능왕만두 뭔가 달이 더 담기 어려운 느낌    dc official App  어제 구름밭렌즈운이냐 너앞에 쭈루룩 내리느라 제자리 개기는 와중에 이거 온다고 또 시간      지나가고 활주로 점검 후 운항 재개한다고 퇴근  10분2강 출처  디지털 사진 갤러리  원본 보기,분노,dcinside,0.6
27년된 차의 스피커를 갈아보자 [스압] 수리비 100만원 넘게 들여서 차 출고했다브레이크가 안밟히는 문제가 생겼다정확하게는 신호걸리면 살살살 밟고 있으면 압이 안차고 브레이크 페달이 벽까지 밟힌다예전에 사둔 하이드로백 신품과 ABS 모튤 중고품을 교체하러 갔다블루핸즈에 입고시키니후 캘리퍼 고착브레이크 라인이 막혀서 오일이 4개중 한곳만 나옴이라는 문제에 봉착했다어이털리는건 브레이크 못고쳤는데 가져가란다ㅅㅂ 이미 호스 때면서 압 빠져서 이젠 아예 브레이크가 안밟히는 수준인데일단 부품 구해올테니 차만 빼두라고 했다파이프 라인이 막힌것은 대부분 5번 3번과 같은 맨 끝단 플렉시블 호스가 막히는 것이다 그렇기애 부품을 수색하여 어렵사리 4개를 찾았다 그리고캘리퍼 수소문하여재생품으로 두개를 구하고 수리를 하러 간다블루핸즈로 가서 최대한 파이프 라인을 뚫어보자고 설득했다메인 파이프를 빼려면 대공사가 예상되어 예산을 초과하기 때문이다그리고 모든 부품을 장착하고 압력을 걸었다 1Bar 안나온다2,분노,dcinside,0.6
블루아카 시로코 수영복 버전 작업기.Fin 블루아카 시로코 수영복 작업기 0이번 글 내용은 리뷰라서 작업기 번호 0번입니다 1 소개올해 2월 겨울 원페에  hatch scale 이라는 딜러가판매한 블루아카 시로코 피규어입니다 게임은 안 하고 캐릭터도 모르지만 조형이 너무 예쁘고 아래에 나오지만 포즈가 너무 취향에 맞아서 구입했습니다 렌더링 이미지박스를 열면 주의사항  부품도가 있는 설명서와눈데칼이 나옵니다 인쇄품질이 아주 좋습니다  딜러가 디자인만 하고인쇄는 HIQ Part라고 데칼  옵션 등으로 유명한 회사에 맡긴 것입니다  이렇게 좋은 데칼을 보면  그냥 이걸 쓸까  하는유혹   에 빠집니다 헤일로  헤일로는 무조건 전동사포로 다듬어야겠습니다 파트별로 모양이나 받는 무게를 감안해서자석  황동선  알루미늄선을 씁니다 목  팔다리 관절은 대부분 딜러들과 다르게 접합 가이드가 되는 네모난 뼈대가 없습니다 3mm 네오디뮴 자석과 2mm 알루미늄선을 박았습니다 부품 캐스팅을 할 때 수축이,기쁨,dcinside,0.6
오늘 한거 (롯백 부산본점) 만드느라 정신나가는줄 위에서 본거 서면교차로에서 바라본거 광무교 뭐가 어떻게 된건지 감도 안오는 범내골교차로 포켓카 싫어서 현실적인 주차 써먹어볼려고 아파트 단지 밑에 땅파서 지하주차장 만듬 대형 상업건물 밑에도 주차타워 박아넣으니까 지하주차장 역할 하긴하더라 막짤은 너무 썰렁해서 버스프롭이라도 넣어본 서면교차로   기분 좋아 지는 교통체증 모음More vehicle 은 무적이고 리얼타임은 신이다 전부 리얼타임 모드 18 00 즈음임 암만 도로를 넓혀봐야 아무짝에 쓸모없으니 착한 시린이들은 지하철을 적극 이용하도록 하자 막짤 마창대교   김해시 ver 2 원래 3년전쯤에 만들었던 김해맵이 있었는데 https   m dcinside com board citiesskyline 38926  사진많음 김해시 본시가지 다만들었다   시티즈 스카이라인 마이너 갤러리다른 도시들 만들면서 간간히 만들던 김해시 terrain party 앱으로 만든 1대1 맵이고 왠만하면,기쁨,dcinside,0.6
압생트 만들기 [완][스압] 압생트 만들기  1 https   youtu be T9g8r_F4Z5E 레시피는 이영상대로 제조 할거고 침출할 베이스는 이 와인으로 할려고함 이걸 어떻게 집으로 들고올지가 문제긴한데   30kg    어떻게든 들고 오겠지     450g 2만7천원 쓴쑥 국산 약쑥 실험이라고 해야하나 아무튼 둘다 쑥이니 쑥만 바꾸어서 2배치 만들어볼려고함 차이가 없다면 가격적으로 완벽할듯한데 차이가 있다면 어떤 차이가 있을지 궁금함 한국도착이 이정도면 다음달에나 시작할수있을듯 식물검역 100  걸릴텐데 이번엔 얼마나 걸리려나  압생트 만들기 1 5 증류에쓸 와인 구매 하로 코스트코 감5리터에 2 3    진짜 어떻게 이가격이 나오지 ㅋㅋㅋㅋㅋ버스타고    걸어서 집으로   도착    저 와인들은 집에 굴러 다녀서 마실수 없을것같은 와인들 인데 이것들도 그냥 때려 넣고 증류해버릴지 고민임 어떻게 할까요 _POLL_일단 증류는 목요일에 진행하고 물이랑 섞어둬서 잘 섞이게 둔다,놀라움,dcinside,0.6
[스압] 몽골 탐조 후기 7박 8일 몽골 다녀왔다 초반부는 울란바토르 인근 북쪽 지역을  후반부는 남쪽 고비사막을 씹어먹는 일정이었음 후기는 대충 써보자면   1  더울줄 알았는데 전혀 아니다  오히려 아침저녁으로는 추움    반팔보다 경패딩을 더 많이 입은듯  그리고 낮에 기온이 올라가더라도 습하지가 않으니 불쾌지수는 낮다 2  쏟아질 것 같은 별이나 은하수는 못봤다    하필 달이 밝은 주간이라 3  고비사막은 몽골 국내선을 타고 갈 예정이었으나 항공사가 부도나고  다른 항공사가 인수하는 난리가 나서 비행기가 안뜸  덕분에 9시간 버스를 타고 내려갔음   힘들다  다행히 올라오는 비행기는 떴다 4  기후변화와 사막화가 심각하다  특히 고비사막에서 실감을 많이 했는데  가이드가 습지가 있다고해서 가보니 물이 말라있는 경우가 종종 있었다  또  바람이 무슨 태풍처럼 분다  4월  5월이면 원래 엄청난 강풍이 잦은데  6 7월에 이러는건 이상기후가 맞다고함  덕분에 눈이며 코며 입이며,분노,dcinside,0.6
"본인, 탄생과 스물 한 번째 생일... .MANHWA https   youtu be jiKb JzJFQM 드뷔시 아라베스크 1번 Debussy   Arabesque No 1Provided to YouTube by BigBand Entertainment드뷔시 아라베스크 1번 Debussy   Arabesque No 1   Melody Studio드뷔시   아라베스크 1번  Debussy   Arabesque No 1   Melody StudioRele   youtu be뭔가 찍쌌습니다  비 와서 밭일 못하는 김에 만화 그렸다가 시간이 일케 됐네요 암튼    다들 화이팅 합시다  낙타맨한테 받은 일렉기타출처  카툰 연재 갤러리  원본 보기",분노,dcinside,0.6
뉴비 북해도 사진 올려도 되나요?(스압주의.webp) 북해도 대자연 그 자체더라   6월 7월이 제철이라던데 5월도 이정도면 ㄹㅇ 괜춘한듯 방값 뱅기값도 싼편이고보정허접이라 라룸 ai픽에서 맘에드는거 살짝 손대기만 함출처  디지털 사진 갤러리  원본 보기,중립,dcinside,0.6
망사발 따위론 만족 못한다! 다리로 간다! [스압] 망사발 따위론 만족 못한다  다리로 간다 모델링 오브젝트 인터넷 어드메뇨 떠다니는 피규어용 프리 모델링을 어디서 주워와서메쉬믹서 오토캐드3d 모델링 등을 이용해서 윗부분을 자르고 인서트너트용 홀을 내는     등의 작업을 했다 슬라이싱 0 1mm로 출력힐굽이 두꺼워져 있는데    fdm 적층형  프린터의 한계상 너무 얇은 부분은 출력이 아주 힘들어서 굽을 3배쯤 늘림 이러고도 얇아서 잘 분질러짐        출력 직후의 다리내 프린터론 짝당 3시간 걸림  고속출력 되는 게 아니라서   0 1mm라서 사람에 따라 그냥 써도 될 정도긴 한거 같은데    뭐 하여간 이 타입의 프린터 한계상 결이 보이긴 보인다 사진으론 결이 잘 안보임샌딩PLA 샌딩 잘 안된다는데    0 1mm빨인지 PLA 빨인지 난 그럭저럭 할만은 한듯 진짜 공들여서 밀면 결 완전 없애버릴 수도 있겠다 싶은데 그정도까지 하고 싶은건 아니라 적당히 흐릿한 광 나는 정도로,놀라움,dcinside,0.6
옛날 이야기 미국을 자전거타고 횡단한게 흔치않은 이야기니까 재미로 볼만할거 같아서 올림다른데도 쓰긴 했고 전에 힛갤도 갔으니 대충 보기만 하셈머 힛갤 때도 논란이 되었지만 당시 고3이었음왜 했냐고  그야 재밌어보이니까  LA 산타모니카  gta 배경으로 유명하지 딱 거기임 ㅇㅇ웃긴 것 한국에서 헬멧 가져오는거 깜빡해서 저기 사진 찍고 시내에 헬멧사러감 ㅋㅋㅋㅋㅋ유명한 관광지도 들렀읍니다    출발한지 하루만에 보이는 풍경이라곤 사막이었다살벌한 이름의 데저트 핫 스프링스 개뜨거워보이는 지명이다참고로 당시 7월 한여름으로 35도 40도 왔다갔다 했음캠핑도 하고 웜샤워로 숙소 구하면서 다녔음여긴 아조씨 차고인데 웜샤워용 숙소로 쓰고 있었다서로간에 신뢰가 기반이기 때문에 아침에 눈떠보니 아저씨 나 집에 두고 없어졌더라미국 명물의 끝이 안보이는 직선 도로 아마 10km는 그냥 넘을 듯함조슈아 트리 사막 지날 때 잠깐 들린 엠보이편의점 주인한테 허락맡고 텐트 박았다그리고 진짜 죽을 뻔한 이야기,분노,dcinside,0.6
(스압)선물 받은 장미를 다시 선물하기 여자친구한테 장미를 선물 받았습니다   2월 8일 제가 제일 좋아하는 장미를 선물 받으니 감동이었습니다  감사한 마음을 특기를 살려 표현해 봅니다 꽃이 시들고 남은 가지를 삽목합니다   2월 19일 원래 양분 없는 흙을 사용하지만 전 분갈이용토  마사토를 6 4로 섞어서 삽목했어요 새순 ㅎㅇ 2월 26일  28일 중간에 힘없는 가지 몇이 썩었지만 다행이 새순이 난 가지가 있습니다  새순 하이파이브 3월 10일 새순이 잎 모양을 보여줬습니다  미친 듯이 성장 3월 23일 성장 속도가 갑자기 엄청 빨라졌습니다  뿌리가 충분히 내린 것 같으니 분갈이를 해줍니다 뿌리뿜뿜상태가 좋지 않아 4월 23일 장미 성장이 좋지 않아 분갈이를 다시 해줍니다   와중에 뿌리는 엄청나게 자랐네요 장미가 죽어간다  6월 5일 장미 상태가 더 안 좋아 졌습니다  필살기 장수램프 vip 자리에 둡니다 지푸라기라도 잡는 심정  부활 ㅎㅇ 6월 9일 광량을 높여주니 살아났습니,기쁨,dcinside,0.6
우울증에서 빠져나오는 썰.manhwa 출처  카툰 연재 갤러리  원본 보기,슬픔,dcinside,0.6
상반기 사진 결산 봐줘서 고마워출처  디지털 사진 갤러리  원본 보기,기쁨,dcinside,0.6
[스압] 상반기 마지막 망원 폐관수련 상반기에 찍은 사진은 상반기에 다 털고 싶어서 퇴근하자 마자 밀린 보정함새는 아무리 찍어도 어렵고 한계를 느낀다 아마 하반기에도 계속 찍고 또 찍게 될 것 같다 이제 하반기가 왔고 7월은 연꽃 시즌인데 당장 내일 만개한 곳이 있는지 찾아봐야겠다   5월 50장봄 새찍의 끝물  봄기운의 막바지이 좋은 5월에 시간이 없어서 아주 잠깐씩만 서너번 나간게 전부다뭔가 한방이 있는 사진이 여러장이면 나눠 올리겠다만 그냥 한번에 다 털어버린다6월에는 조금 더 자주 나가볼까 하지만 새찍 비수기 돌입   꽉꽉 눌러담은 활활타던 날2주전 그 불타던 날 맞다낮에는 태양으로 공기가 불타고 저녁엔 노을로 하늘이 불탔다밀린 사진들이라 한방에 다 털고 끝낸다출처  디지털 사진 갤러리  원본 보기,기쁨,dcinside,0.6
서든 고객센터 직원들 정말 착하고 따뜻하다 글 읽기 전에의식의 흐름대로 쓴 거라 음슴체 나오고 그래도 이해 좀  본인 서든생활 중 교통사고가 남   크게 난건 아니지만 그래도 차도 카센터에서 수리해야할 정도는 됨  그래서 입원했었음그런데 입원 전엔 이다혜 조연주 영구제 뽑으면서응모권으로 마우스패드 교환권을 수령해놨었음  이 사실을 입원한 동안 깜빡하고 있었음그래서 퇴원 후에 보니깐경품 수령 동의는 끝났었고   리발    울며 겨자 먹기로 혹시나 하는 마음에 고객센터에 문의를 했었음  그렇게 반포기 마인드로 넣어두고 내일 이었나  전화가 옴모르는 번호를 받지않는 편이라 첫날 두 번 전화는 그냥 안 받았었음그런데 다음날도 전화가 또 와서 뭔가   고객센터는 접수완료가 뜨지 않고전화가 같은번호로 오는거면 설마 고객센터인가 싶어서 전화를 받음고객센터 팀장님  이었는데 문의 내용 읽어보시고 전화 주신 거였음  전화받자마자 몸은 괜찮으시냐고 말씀하시는데교통사고 대인 합의 담당자 보다 훨씬 진정,분노,dcinside,0.6
(스압) 중붕이 아들에게 추억의 컴퓨터실 게임 시켜보았다 움직임 ㄷㄷ   스압  중붕이 어렸을때 아버지랑 게임샵 갔던 추억 JPG90년대 낭만과 광기의 시대   무단 횡단 관련 보도를 하는데 뒤에서 무단횡단 하고 있음 오늘 할 얘기는 그 시절 개인적인 추억 이야기다 크론도의 배신자코만치울티마 6 등등     아버지는 지금도 잘 지내십니다 출처  중세게임 갤러리  원본 보기,슬픔,dcinside,0.6
[환일] 하나마루빵 만들었어 시리즈  물갤샵 러브라이브 콜라보카페    치카생일상  미캉 디저트 파티  스압    8월1일  귤 디저트카페 물갤점을 오픈합니다    리나 생일케이크 준비했어   2021년 8월1일  미캉 디저트카페 물갤점 재오픈   0928스미레   1005시오리코 컨셉 초콜릿   러브라이브 슈퍼스타   물갤샵 콜라보카페    요우리사상  하루카카나타 케이크   유이가오카빵 만들어봤어    카스미0123  Poppin Up  생일케이크    치사토0225  물갤샵 리에라카페 아라시치사토 생일메뉴    아유무0301  아유무의 생일 축하해      하나마루0304  놋포빵 까짓거 만들어보죠   물갤샵 콜라보카페 신메뉴 출시   물갤샵 콜라보카페 오더메이드 케이크 출시    카논0501  물갤샵 콜라보카페 만마루바게트 출시    물갤샵카페 x 시온여학원  시온버거 세트 출시    누렁이  퓨전 레스토랑 Moollgel  리에라 2기생 코스메뉴 출시    치카0801  어,혐오,dcinside,0.6
[스압] 중세레붕이 나만의 중세마을 -완성- 대형 프로젝트 하나 준비중이야 이제 정말 나만의 중세 마을    준비 끝이야 부품 더 마련하고 조립만 하면 구상은 대충 끝났으니까    이제 정말    가즈아      dc official App  중세마을 건설 일대기  1 오늘 첫 구역을 완성했다 아직 갈길이 천만리이지만 뿌듯하다 중세하면 빠질수 없는 푸줏간을 만들었다 작은 돼지 우리랑 푸줏간 주인 집 그리고 작업대 고기 걸이대 집앞을 지키는 갱얼쥐까지 아기자기하게 꾸며봤엉  다음은 집터 1 을 만들 예정이야 집터는 총 3군데를 만들 계획인데 3군데 중 하나는 소규모 대장간을 같이 둘 예정이지 다음 집 부품 도착하면 올릴게  그럼 다음글에 봐  레바    dc official App  중세마을 일대기  2 마을 우물이랑 주택 구역 하나 구상 중인데 생각보다 각도를 어떻게 잡으면 좋을지 고민중이다 혹시 추천 각도 있으면 말해됴 그리고 저번에 만든 푸줏간에 미피들 추가해봤엉 역시 미피가 들,분노,dcinside,0.6
[요리대회] 제목은 최애의 오리 곷장 조림으로 하겠습니다 [스압] 근데 이제 삐에용을 곁들인  안녕하세요  횐님들 루비 아쿠아 맘이에요    눈팅만 했었는데   요리대회 해보고 싶어서 이렇게 글을 쓰게 됐습니당   ㅎㅎ 재밌게 읽어줬음 해용     그럼 시작해보러 가볼까요   총총      우선 재료나 메뉴 선정에 의미부여 하면서 만들었습니다 필자는 메이플 등 게임이나 그런 닉네임 지을 때 아 자를 쓰지 못 하는 경우 그와 비슷한 알파벳 Or 을 이용하는데요 결론은 아이 Or이 올이 오리 입니다 그래서 오리 요리를 선정했고 삐에용은 병아리잖아요  병아리콩 요리를 준비했습니다  자  먼저 재료부터 보도록 하죠 호시노 오리 대파 청하 애호박 대추 청양고추 깻잎 해바라기씨 등등 에   소다네 아쿠아 오늘은 내가 요리사라구    아카네 호시노 강록 빙의  그럼 시작해보겠습니다 말린 대추 씻고 씨 제거 해줍니덩 대파도 씻어서 흰 부분만 남기고 깻잎도 씻어서 4등분 해주요 돔 공연 축하해   ,기쁨,dcinside,0.6
브금)수술하는 만화 5(끝).manhwa 브금  수술하는 만화1 manwha  브금 수술하는 만화2 manhwa  브금 수술하는 만화 3 manhwa  브금 수술하는 만화4 manhwa안녕하세요만화를 봐주셔서 감사합니다    브금 수술하는 만화 5 끝  manhwa개인적으로 엄청 만족하고 마지막 실밥제거랑 외래 기다리고있습니다  뭣보다 부모님과 지인들이 좋아해서 다행이라고 생각합니다  질문잇으시면 아는선에서 답변드릴게요 만화를 봐주셔서 감사합니다  출처  카툰 연재 갤러리  원본 보기,분노,dcinside,0.6
[피규어 제작기]동방프로젝트 모리야 스와코 제작기 [스압] 피규어 제작기 동방프로젝트 모리야 스와코 제작기안녕하세요  취미로 도색하는 개구리나무입니다 이번에 제작한 피규어는 국내 원형사 Lilim111님의 동방프로젝트에 나오는 모리야 스와코입니다 킷은 일본 사이트 Booth에서 좌수공방 부스를 통하여 구매하였습니다 피규어 도색하면서 처음보는 고급스러운 포장이였습니다 항상 그렇듯이 사포질 이후에 가조립을한 모습입니다 좌수공방의 킷은 몇개를 만들어 보았지만 언제나처럼 기포와 단차가 거의 없는 깔끔한 킷이엿습니다 원형사님의 집착과 강기가 느껴지는 파츠들    세세한 표현들이 잘되어있어 다듬을때는 조금 힘들었지만저런 디테일들이 하나하나 모이니깐 아주 이뻣습니다 피부색을 도색한 이후 아이페이팅을 시작합니다 저는 아이페인팅할때 타미야의 에나멜 도료를 사용하여 붓칠을 합니다 다리는 살색이 살짝 비치는 흰색 스타킹으로 도색해봤습니다 살색과 관련된 파츠들을 전부 마무리 해준뒤 옷을 비롯한 소품들을 ,놀라움,dcinside,0.6
모터로 움직이는 임페리얼 나이트 완성함 모터로 움직이는 임페리얼 나이트 만들면 볼거임 최근에 임나 구매하고 조립 자석질 까지 끝남 이건 예전에 설계한 놈인데 이거 구조 좀 수정하고 미니어쳐 파츠 그대로 활용하면 될것 같기도 함 임나 구매한 기념으로 2족보행 임나 하나 만들까 생각중 만들면 볼거임    dc official App  모터로 움직이는 임페리얼 나이트 근황제대로 못걸어서 집어치우고 다시 만둘 예정 기존 임나 비츠를 그대로 이용하면서 호환되도록  걷게 만들려니 나에게 허락된 공간이 적어서 너무 힘드네 조만간에 다만들면 함 올리러 옴 ㅂㅂㅂ   dc official App  모터로 움직이는 나이트 근황움직이는 모습 앞으로 보행하면서 허리를 자연스럽게 좌우로 움직임 외형은 대충 이런 느낌 하반신 프레임만 내가 만든거고 나머지 파츠는 전부 임나 파츠 그대로 사용함 때문에 포징같은것도 딱 원본이 하는만큼 가능 이런 느낌의 포징도 가능 ㅋㅋㅋ 일단 내가 도색을 해본적이 없어서 다 만,분노,dcinside,0.6
[사진 스압주의] 오키나와 본섬 전투다이빙 후기 지난 주에 아내랑 둘이 3박4일로 오키나와 댕겨왔음3박4일이었는데 3일간 다이빙만 하고 옴 ㅋㅋ 시간을 많이 못써서 본섬만 돌기로 했는데 1일차 마에다 곶 푸른 동굴   2일차 USS 에몬스 렉   민나지마  3일차 만좌모 지역 이렇게 들어가 봄 1일차 컨셉이 전투다이빙이니 만큼 아시아나타고 12시에 나하 도착하자 마자 렌트카 회사로 달림 장비따위는 없으니 입국심사 5분 컷하고 렌트카 회사 도착해서 차량 수령하니 1시  자란넷에서 3박4일간 렌트 풀보험 2만엔인데 문제는 키로수가 17만키로고 차가 오르막 오를때 비행기 이륙하는 소리가 나더라   1시간 달려서 마에다 곶 푸른 동굴 앞 TAKEDIVE 도착  몇년 전에 한번 워크인 해본 현지 샵인데 딱 우리 취향이라 오키나와 가면 여기만 이용함 사장님이 텍  사이드마운트  리브리더  풀케이브 이런거 위주로 하시는데 돈 벌려고 하는 것보다 본인이 다이빙 하고 싶어서 다이빙 샵 오픈했다는 것,놀라움,dcinside,0.6
(스압) 혼자 9박 10일 발리 여행기 3탄 스압  혼자 9박 10일 발리 여행기 1탄나는 동행자가 있는 여행보다 웅장한 경관속에서 고독을 즐기는 게임이나 영화같은 여행을 사랑한다 그래서 여러 동남아시아 관광지 중 발리를 선택했다 9박 10일의 짦지 않은 기간이지만 내 뚝배기는 아직 봉합되지 않았기 때문에 디카와 필카를 둘다 챙겼다배낭 무게가 20kg을 넘어갔지만 다행히도 무게 제한에 걸리지 않아 추가요금은 따로 내지 않았다카메라는 s5   2470 f2 8  503cx   80mm f2 9앞으로 올릴 사진중에 정방형 정사각형  사진은 모두 필름으로 찍은 사진이다일 끝나자마자 짐챙겨서 택시타니 딱 적당한 시간에 도착했다뱅기 창문뷰덴파사 공항 입국 수속이 끝나는 대로 밖으로 나왔다공항안에서 택시를 잡을 수 있긴한데 공항택시 추가비용내기 싫어서 그냥 밖으로 걸어서 나갔다폰카로는 밝게 찍혔는데 실제로 보이는건 저거보다 훨씬 어두웠다 초저녁인데도 불구하고동남아시아 여행지중 안전하기로 손꼽히,분노,dcinside,0.6
나루카미 쇼군상 + 돌하우스 제작기 ( 데이터 스압) 영상  사진퀄 때문에 몇번을 재업하는 능지   디테일 샷이나 한남샷은 다른 념글에도 넘치니까 념글 보고유튭 광고 아니니까 양해좀https   youtu be e hnRPkYJWE 업로드1업로드1youtu be최종 결과물이고 아래부터는 제작기임돌하우스가 이 구성품으로 만드는 거더라고바닥이 마트 전단지 붙이고 위에 녹색가루 뿌려서 눈속임 하는거길래인조잔디 찾아다가 붙여줌이제부터 일이 커지는데 뭘 자리잡고 붙일때마다 저렇게 파줘야함 ㅋ 에휴   흰색이 꼬질꼬질해서 재도색해주고 이것저것 붙이고 끼워서 세워주고의미를 알 수 없는 마트 전단지 말고 원신 로고 붙여줌이렇게 과정을 거쳐서 전등 갓을 만들어주고LED 배선 연결 및 처마를 만들어 가능한한 선이 보이지 않도록노가다해서 조경을 꾸며줌쇼군에게 어울리는 살생부 수첩도 만들어줌차 다과 세트 만들어줌가장 시간이 많이 걸린 벛나무  찰흙도 별도로 준비하고 마침 집에 굴러다니는 조화 끄트머리가 ,슬픔,dcinside,0.6
WWE RAW 로얄석 직관후기 (스압) WWE RAW 로얄석 직관후기  1 이번주 월요일 클리블랜드에서 열린 RAW 후기입니다 주말에 슈퍼쇼다녀오고 바로 월요일에 왕복 4시간 운전해서 뤄보고 왔더니 힘드네요    레슬링보는날은 항상 새벽에 집에와서 쪽잠자고 출근하니 비몽사몽합니다  ㅜ 나이가 드니 이제 체력도 예전만 못하고    서머슬램까지는 당분간 운기조식하려합니다  항상 실패만했던   램프 1열1번자리를 드디어 운좋게 구하게 됬네요     경쟁률이 넘심해서 티켓오픈하자마자 광클해도 0 1초만에 없어지는자리입니다   갤러들이 궁금해하는 티켓가격은 플래티넘중에서 다시 플래티넘이 붙는 자리라   400불 한화로 50만원 정도  입니다 이번에 다녀와서 느낀점은 이자리가 개인적으로 이자리가 브압석보다   여러모로 제일 좋은자리인것 같습니다  퇴근하고 도착했는데 뤄보러 온사람들로 다운타운 차가 너무밀려서 주차하는데만 1시간 걸렸습니다  이날 만명넘게 왔다고하네요  8시가 가까워지자 초조해졌,놀라움,dcinside,0.6
날씨의 아이 본 만화 날씨의 아이의 내용을 알고 있어야 이해에 도움이 됩니다 제작기간 4일의 날씨의 아이 후기입니다 여러분들이 뽕맛 느낄만한 구성을 위해 본인의 실화를 바탕으로 각색하고 제작하였습니다 영화에 대한 개인적인 애정은 누구나 가지고 있을 것이라 생각합니다  그 애정을 해치지 않게  단순한 일화이지만 공감을 사고자 연출에 신경을 많이 썼습니다 개인적으로 만화는 처음 그려보는지라 조금 부족할지라도 여러분들이 이 만화를 보고 조금이나마 영화를 보았을때의 감동을 느꼈다면 저에겐 큰 기쁨일 것 같습니다   스즈메 포스터 그려옴일주일동안 틈틈히 그려왔다 딱 300만 넘길때쯤 완성하겠다 싶었는데 내 예상보다 빨리 찍었음   ㅅㅂ 영화를 4번봤는데 3주차 굿즈 못받아서 그냥 이럴바에 굿즈 만들어버려  해서 시작했지만그리면 그릴수록 신카이 마코토의 빛에 감탄만 나오더라날씨의 아이부터 광팬 되부렀는데 그때는 그림실력이 부족해서 그리고 싶어도 그리지 못했는데이제야 조금 깨작여서 완성했다나중에,분노,dcinside,0.6
